id,serviceId,attrs,ruleKind,unit,setup,fixed,originalRowId,isActive,createdAt,updatedAt
200,184,"{""Sides"":""Double Sided (D/S)"",""Color"":""Color""}","perUnit",,,,"row_200",true,"2025-09-22T23:39:59.274Z","2025-09-22T23:39:59.274Z"
201,185,"{""Sides"":""Single Sided (S/S)"",""Color"":""BW""}","perUnit",,,,"row_201",true,"2025-09-22T23:40:18.451Z","2025-09-22T23:40:18.451Z"
202,185,"{""Sides"":""Double Sided (D/S)"",""Color"":""BW""}","perUnit",,,,"row_202",true,"2025-09-22T23:40:18.460Z","2025-09-22T23:40:18.460Z"
203,186,"{""Sides"":""Single Sided (S/S)"",""Color"":""BW""}","perUnit",,,,"row_203",true,"2025-09-22T23:40:36.099Z","2025-09-22T23:40:36.099Z"
204,186,"{""Sides"":""Double Sided (D/S)"",""Color"":""BW""}","perUnit",,,,"row_204",true,"2025-09-22T23:40:36.105Z","2025-09-22T23:40:36.105Z"
207,189,"{""Size"":""A4"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_207",true,"2025-09-22T23:51:49.154Z","2025-09-22T23:51:49.154Z"
208,189,"{""Size"":""A4"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_208",true,"2025-09-22T23:51:49.159Z","2025-09-22T23:51:49.159Z"
209,189,"{""Size"":""A4"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_209",true,"2025-09-22T23:51:49.192Z","2025-09-22T23:51:49.192Z"
210,189,"{""Size"":""A4"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_210",true,"2025-09-22T23:51:49.195Z","2025-09-22T23:51:49.195Z"
211,189,"{""Size"":""A5"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_211",true,"2025-09-22T23:51:49.221Z","2025-09-22T23:51:49.221Z"
212,189,"{""Size"":""A5"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_212",true,"2025-09-22T23:51:49.223Z","2025-09-22T23:51:49.223Z"
213,189,"{""Size"":""A5"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_213",true,"2025-09-22T23:51:49.255Z","2025-09-22T23:51:49.255Z"
214,189,"{""Size"":""A5"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_214",true,"2025-09-22T23:51:49.257Z","2025-09-22T23:51:49.257Z"
215,189,"{""Size"":""DL"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_215",true,"2025-09-22T23:51:49.287Z","2025-09-22T23:51:49.287Z"
216,189,"{""Size"":""DL"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_216",true,"2025-09-22T23:51:49.289Z","2025-09-22T23:51:49.289Z"
217,189,"{""Size"":""DL"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_217",true,"2025-09-22T23:51:49.318Z","2025-09-22T23:51:49.318Z"
218,189,"{""Size"":""DL"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_218",true,"2025-09-22T23:51:49.320Z","2025-09-22T23:51:49.320Z"
219,189,"{""Size"":""A6"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_219",true,"2025-09-22T23:51:49.349Z","2025-09-22T23:51:49.349Z"
220,189,"{""Size"":""A6"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_220",true,"2025-09-22T23:51:49.352Z","2025-09-22T23:51:49.352Z"
221,189,"{""Size"":""A6"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matte""}","perUnit",,,,"row_221",true,"2025-09-22T23:51:49.371Z","2025-09-22T23:51:49.371Z"
222,189,"{""Size"":""A6"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_222",true,"2025-09-22T23:51:49.373Z","2025-09-22T23:51:49.373Z"
223,190,"{""Size"":""A4"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_223",true,"2025-09-23T00:06:38.822Z","2025-09-23T00:06:38.822Z"
224,190,"{""Size"":""A4"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_224",true,"2025-09-23T00:06:38.827Z","2025-09-23T00:06:38.827Z"
225,190,"{""Size"":""A4"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_225",true,"2025-09-23T00:06:38.859Z","2025-09-23T00:06:38.859Z"
226,190,"{""Size"":""A4"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_226",true,"2025-09-23T00:06:38.861Z","2025-09-23T00:06:38.861Z"
227,190,"{""Size"":""A5"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_227",true,"2025-09-23T00:06:38.891Z","2025-09-23T00:06:38.891Z"
228,190,"{""Size"":""A5"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_228",true,"2025-09-23T00:06:38.893Z","2025-09-23T00:06:38.893Z"
229,190,"{""Size"":""A5"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_229",true,"2025-09-23T00:06:38.922Z","2025-09-23T00:06:38.922Z"
230,190,"{""Size"":""A5"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_230",true,"2025-09-23T00:06:38.925Z","2025-09-23T00:06:38.925Z"
231,190,"{""Size"":""DL"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_231",true,"2025-09-23T00:06:38.954Z","2025-09-23T00:06:38.954Z"
232,190,"{""Size"":""DL"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_232",true,"2025-09-23T00:06:38.956Z","2025-09-23T00:06:38.956Z"
233,190,"{""Size"":""DL"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_233",true,"2025-09-23T00:06:38.982Z","2025-09-23T00:06:38.982Z"
234,190,"{""Size"":""DL"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_234",true,"2025-09-23T00:06:38.985Z","2025-09-23T00:06:38.985Z"
235,190,"{""Size"":""A6"",""Sides"":""Single Sided (S/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_235",true,"2025-09-23T00:06:39.012Z","2025-09-23T00:06:39.012Z"
236,190,"{""Size"":""A6"",""Sides"":""Single Sided (S/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_236",true,"2025-09-23T00:06:39.014Z","2025-09-23T00:06:39.014Z"
237,190,"{""Size"":""A6"",""Sides"":""Double Sided (D/S)"",""Paper"":""100gsm Matt""}","perUnit",,,,"row_237",true,"2025-09-23T00:06:39.030Z","2025-09-23T00:06:39.030Z"
238,190,"{""Size"":""A6"",""Sides"":""Double Sided (D/S)"",""Paper"":""150gsm Gloss""}","perUnit",,,,"row_238",true,"2025-09-23T00:06:39.033Z","2025-09-23T00:06:39.033Z"
239,191,"{""Size"":""A0"",""Paper"":""190gsm Gloss""}","perUnit",,,,"row_239",true,"2025-09-23T00:15:53.341Z","2025-09-23T00:15:53.341Z"
240,191,"{""Size"":""A1"",""Paper"":""190gsm Gloss""}","perUnit",,,,"row_240",true,"2025-09-23T00:15:53.351Z","2025-09-23T00:15:53.351Z"
241,191,"{""Size"":""A2"",""Paper"":""190gsm Gloss""}","perUnit",,,,"row_241",true,"2025-09-23T00:15:53.358Z","2025-09-23T00:15:53.358Z"
242,191,"{""Size"":""A3"",""Paper"":""190gsm Gloss""}","perUnit",,,,"row_242",true,"2025-09-23T00:15:53.367Z","2025-09-23T00:15:53.367Z"
243,191,"{""Size"":""A0"",""Paper"":""170gsm Gloss""}","fixed",,,,"row_243",true,"2025-09-23T00:15:53.372Z","2025-09-23T00:15:53.372Z"
244,191,"{""Size"":""A1"",""Paper"":""170gsm Gloss""}","fixed",,,,"row_244",true,"2025-09-23T00:15:53.377Z","2025-09-23T00:15:53.377Z"
245,191,"{""Size"":""A2"",""Paper"":""170gsm Gloss""}","fixed",,,,"row_245",true,"2025-09-23T00:15:53.382Z","2025-09-23T00:15:53.382Z"
246,191,"{""Size"":""A3"",""Paper"":""170gsm Gloss""}","fixed",,,,"row_246",true,"2025-09-23T00:15:53.387Z","2025-09-23T00:15:53.387Z"
247,191,"{""Size"":""A0"",""Paper"":""90gsm Paper""}","fixed",,,,"row_247",true,"2025-09-23T00:15:53.392Z","2025-09-23T00:15:53.392Z"
248,191,"{""Size"":""A1"",""Paper"":""90gsm Paper""}","fixed",,,,"row_248",true,"2025-09-23T00:15:53.398Z","2025-09-23T00:15:53.398Z"
249,191,"{""Size"":""A2"",""Paper"":""90gsm Paper""}","fixed",,,,"row_249",true,"2025-09-23T00:15:53.404Z","2025-09-23T00:15:53.404Z"
250,191,"{""Size"":""A3"",""Paper"":""90gsm Paper""}","fixed",,,,"row_250",true,"2025-09-23T00:15:53.409Z","2025-09-23T00:15:53.409Z"
251,194,"{""Size"":""A4"",""Pages"":""4pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_251",true,"2025-09-23T00:33:35.758Z","2025-09-23T00:33:35.758Z"
252,194,"{""Size"":""A4"",""Pages"":""4pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_252",true,"2025-09-23T00:33:35.767Z","2025-09-23T00:33:35.767Z"
253,194,"{""Size"":""A4"",""Pages"":""4pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_253",true,"2025-09-23T00:33:35.775Z","2025-09-23T00:33:35.775Z"
254,194,"{""Size"":""A4"",""Pages"":""4pp"",""Paper"":""270 micron""}","perUnit",,,,"row_254",true,"2025-09-23T00:33:35.780Z","2025-09-23T00:33:35.780Z"
255,194,"{""Size"":""A4"",""Pages"":""8pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_255",true,"2025-09-23T00:33:35.784Z","2025-09-23T00:33:35.784Z"
256,194,"{""Size"":""A4"",""Pages"":""8pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_256",true,"2025-09-23T00:33:35.789Z","2025-09-23T00:33:35.789Z"
257,194,"{""Size"":""A4"",""Pages"":""8pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_257",true,"2025-09-23T00:33:35.793Z","2025-09-23T00:33:35.793Z"
258,194,"{""Size"":""A4"",""Pages"":""8pp"",""Paper"":""270 micron""}","perUnit",,,,"row_258",true,"2025-09-23T00:33:35.797Z","2025-09-23T00:33:35.797Z"
259,194,"{""Size"":""A4"",""Pages"":""12pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_259",true,"2025-09-23T00:33:35.801Z","2025-09-23T00:33:35.801Z"
260,194,"{""Size"":""A4"",""Pages"":""12pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_260",true,"2025-09-23T00:33:35.805Z","2025-09-23T00:33:35.805Z"
261,194,"{""Size"":""A4"",""Pages"":""12pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_261",true,"2025-09-23T00:33:35.810Z","2025-09-23T00:33:35.810Z"
262,194,"{""Size"":""A4"",""Pages"":""12pp"",""Paper"":""270 micron""}","perUnit",,,,"row_262",true,"2025-09-23T00:33:35.814Z","2025-09-23T00:33:35.814Z"
263,194,"{""Size"":""A5"",""Pages"":""4pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_263",true,"2025-09-23T00:33:35.818Z","2025-09-23T00:33:35.818Z"
264,194,"{""Size"":""A5"",""Pages"":""4pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_264",true,"2025-09-23T00:33:35.822Z","2025-09-23T00:33:35.822Z"
265,194,"{""Size"":""A5"",""Pages"":""4pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_265",true,"2025-09-23T00:33:35.826Z","2025-09-23T00:33:35.826Z"
266,194,"{""Size"":""A5"",""Pages"":""4pp"",""Paper"":""270 micron""}","perUnit",,,,"row_266",true,"2025-09-23T00:33:35.830Z","2025-09-23T00:33:35.830Z"
267,194,"{""Size"":""A5"",""Pages"":""8pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_267",true,"2025-09-23T00:33:35.835Z","2025-09-23T00:33:35.835Z"
268,194,"{""Size"":""A5"",""Pages"":""8pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_268",true,"2025-09-23T00:33:35.839Z","2025-09-23T00:33:35.839Z"
269,194,"{""Size"":""A5"",""Pages"":""8pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_269",true,"2025-09-23T00:33:35.844Z","2025-09-23T00:33:35.844Z"
270,194,"{""Size"":""A5"",""Pages"":""8pp"",""Paper"":""270 micron""}","perUnit",,,,"row_270",true,"2025-09-23T00:33:35.848Z","2025-09-23T00:33:35.848Z"
271,194,"{""Size"":""A5"",""Pages"":""12pp"",""Paper"":""90gsm paper""}","perUnit",,,,"row_271",true,"2025-09-23T00:33:35.852Z","2025-09-23T00:33:35.852Z"
272,194,"{""Size"":""A5"",""Pages"":""12pp"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_272",true,"2025-09-23T00:33:35.856Z","2025-09-23T00:33:35.856Z"
273,194,"{""Size"":""A5"",""Pages"":""12pp"",""Paper"":""350gsm card""}","perUnit",,,,"row_273",true,"2025-09-23T00:33:35.860Z","2025-09-23T00:33:35.860Z"
274,194,"{""Size"":""A5"",""Pages"":""12pp"",""Paper"":""270 micron""}","perUnit",,,,"row_274",true,"2025-09-23T00:33:35.865Z","2025-09-23T00:33:35.865Z"
275,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_275",true,"2025-09-23T00:33:35.871Z","2025-09-23T00:33:35.871Z"
276,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_276",true,"2025-09-23T00:33:35.876Z","2025-09-23T00:33:35.876Z"
277,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_277",true,"2025-09-23T00:33:35.880Z","2025-09-23T00:33:35.880Z"
278,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_278",true,"2025-09-23T00:33:35.884Z","2025-09-23T00:33:35.884Z"
279,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_279",true,"2025-09-23T00:33:35.888Z","2025-09-23T00:33:35.888Z"
280,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_280",true,"2025-09-23T00:33:35.892Z","2025-09-23T00:33:35.892Z"
281,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_281",true,"2025-09-23T00:33:35.897Z","2025-09-23T00:33:35.897Z"
282,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_282",true,"2025-09-23T00:33:35.901Z","2025-09-23T00:33:35.901Z"
283,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_283",true,"2025-09-23T00:33:35.905Z","2025-09-23T00:33:35.905Z"
284,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_284",true,"2025-09-23T00:33:35.909Z","2025-09-23T00:33:35.909Z"
285,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_285",true,"2025-09-23T00:33:35.913Z","2025-09-23T00:33:35.913Z"
286,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_286",true,"2025-09-23T00:33:35.917Z","2025-09-23T00:33:35.917Z"
287,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_287",true,"2025-09-23T00:33:35.921Z","2025-09-23T00:33:35.921Z"
288,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_288",true,"2025-09-23T00:33:35.926Z","2025-09-23T00:33:35.926Z"
289,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_289",true,"2025-09-23T00:33:35.929Z","2025-09-23T00:33:35.929Z"
290,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_290",true,"2025-09-23T00:33:35.934Z","2025-09-23T00:33:35.934Z"
291,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_291",true,"2025-09-23T00:33:35.938Z","2025-09-23T00:33:35.938Z"
292,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_292",true,"2025-09-23T00:33:35.942Z","2025-09-23T00:33:35.942Z"
293,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_293",true,"2025-09-23T00:33:35.947Z","2025-09-23T00:33:35.947Z"
294,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_294",true,"2025-09-23T00:33:35.951Z","2025-09-23T00:33:35.951Z"
295,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""90gsm paper""}","perUnit",,,,"row_295",true,"2025-09-23T00:33:35.956Z","2025-09-23T00:33:35.956Z"
296,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_296",true,"2025-09-23T00:33:35.961Z","2025-09-23T00:33:35.961Z"
297,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""350gsm card""}","perUnit",,,,"row_297",true,"2025-09-23T00:33:35.966Z","2025-09-23T00:33:35.966Z"
298,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""270 micron""}","perUnit",,,,"row_298",true,"2025-09-23T00:33:35.971Z","2025-09-23T00:33:35.971Z"
299,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_299",true,"2025-09-23T00:33:35.975Z","2025-09-23T00:33:35.975Z"
300,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_300",true,"2025-09-23T00:33:35.980Z","2025-09-23T00:33:35.980Z"
301,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_301",true,"2025-09-23T00:33:35.984Z","2025-09-23T00:33:35.984Z"
302,195,"{""Size"":""A5"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_302",true,"2025-09-23T00:33:35.988Z","2025-09-23T00:33:35.988Z"
303,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_303",true,"2025-09-23T00:33:35.993Z","2025-09-23T00:33:35.993Z"
304,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_304",true,"2025-09-23T00:33:35.997Z","2025-09-23T00:33:35.997Z"
305,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_305",true,"2025-09-23T00:33:36.001Z","2025-09-23T00:33:36.001Z"
306,195,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_306",true,"2025-09-23T00:33:36.006Z","2025-09-23T00:33:36.006Z"
307,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_307",true,"2025-09-23T00:33:36.010Z","2025-09-23T00:33:36.010Z"
308,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_308",true,"2025-09-23T00:33:36.014Z","2025-09-23T00:33:36.014Z"
309,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_309",true,"2025-09-23T00:33:36.018Z","2025-09-23T00:33:36.018Z"
310,195,"{""Size"":""A4"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_310",true,"2025-09-23T00:33:36.022Z","2025-09-23T00:33:36.022Z"
311,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_311",true,"2025-09-23T00:33:36.026Z","2025-09-23T00:33:36.026Z"
312,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_312",true,"2025-09-23T00:33:36.030Z","2025-09-23T00:33:36.030Z"
313,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_313",true,"2025-09-23T00:33:36.034Z","2025-09-23T00:33:36.034Z"
314,195,"{""Size"":""A4"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_314",true,"2025-09-23T00:33:36.038Z","2025-09-23T00:33:36.038Z"
315,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_315",true,"2025-09-23T00:33:36.042Z","2025-09-23T00:33:36.042Z"
316,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_316",true,"2025-09-23T00:33:36.046Z","2025-09-23T00:33:36.046Z"
317,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_317",true,"2025-09-23T00:33:36.051Z","2025-09-23T00:33:36.051Z"
318,195,"{""Size"":""A3"",""Sides"":""S/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_318",true,"2025-09-23T00:33:36.055Z","2025-09-23T00:33:36.055Z"
319,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""90gsm paper""}","perUnit",,,,"row_319",true,"2025-09-23T00:33:36.059Z","2025-09-23T00:33:36.059Z"
320,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""150gsm gloss""}","perUnit",,,,"row_320",true,"2025-09-23T00:33:36.063Z","2025-09-23T00:33:36.063Z"
321,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""350gsm card""}","perUnit",,,,"row_321",true,"2025-09-23T00:33:36.067Z","2025-09-23T00:33:36.067Z"
322,195,"{""Size"":""A3"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""270 micron""}","perUnit",,,,"row_322",true,"2025-09-23T00:33:36.071Z","2025-09-23T00:33:36.071Z"
323,196,"{""Size"":""A5"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""100gsm/150gsm gloss""}","fixed",,,,"row_323",true,"2025-09-23T00:33:36.076Z","2025-09-23T00:33:36.076Z"
324,196,"{""Size"":""A5 (A4 folded)"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""100gsm/150gsm gloss""}","fixed",,,,"row_324",true,"2025-09-23T00:33:36.080Z","2025-09-23T00:33:36.080Z"
325,196,"{""Size"":""DL (A4 Z-folded)"",""Sides"":""D/S"",""Color"":""Color"",""Paper"":""100gsm/150gsm gloss""}","fixed",,,,"row_325",true,"2025-09-23T00:33:36.084Z","2025-09-23T00:33:36.084Z"
326,196,"{""Size"":""A5 (A4 folded)"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""100gsm/150gsm gloss""}","fixed",,,,"row_326",true,"2025-09-23T00:33:36.088Z","2025-09-23T00:33:36.088Z"
327,196,"{""Size"":""DL (A4 Z-folded)"",""Sides"":""D/S"",""Color"":""BW"",""Paper"":""100gsm/150gsm gloss""}","fixed",,,,"row_327",true,"2025-09-23T00:33:36.092Z","2025-09-23T00:33:36.092Z"
328,198,"{""Size"":""A4"",""Pages"":""8pp"",""Color"":""BW""}","perUnit",,,,"row_328",true,"2025-09-23T00:48:47.880Z","2025-09-23T00:48:47.880Z"
329,198,"{""Size"":""A4"",""Pages"":""12pp"",""Color"":""BW""}","perUnit",,,,"row_329",true,"2025-09-23T00:48:47.884Z","2025-09-23T00:48:47.884Z"
